"","USPS","GEOID","ALAND","AWATER","ALAND_SQMI","AWATER_SQMI","INTPTLAT","INTPTLONG"
"389","CA","6007000904",4363873,81917,1.685,0.032,39.7457399,-121.7955079
"390","CA","6007001000",2473779,0,0.955,0,39.7293637,-121.8344873
"391","CA","6007001100",6665197,0,2.573,0,39.711661,-121.8514478
"392","CA","6007001200",8658943,0,3.343,0,39.6982253,-121.8142432
"393","CA","6007001300",4039930,55557,1.56,0.021,39.719242,-121.8129518
"394","CA","6007001400",317313595,7383325,122.515,2.851,39.7860101,-121.9334044
"395","CA","6007001500",350730011,3546626,135.418,1.369,39.5937898,-121.8461303
"396","CA","6007001600",558526977,185662,215.648,0.072,39.9159943,-121.6670307
"397","CA","6007001702",34432019,1508,13.294,0.001,39.8276264,-121.6190548
"398","CA","6007001703",3830135,1351,1.479,0.001,39.8262662,-121.6019972
"399","CA","6007001704",325483024,3681154,125.67,1.421,39.960108,-121.5013525
"400","CA","6007001800",12107959,3274,4.675,0.001,39.7817771,-121.6098612
"401","CA","6007001900",8762619,3065,3.383,0.001,39.7842336,-121.5757487
"402","CA","6007002000",7168116,2216,2.768,0.001,39.7589033,-121.5862872
"403","CA","6007002100",9227924,9678,3.563,0.004,39.7551658,-121.638031
"404","CA","6007002200",136512887,32728,52.708,0.013,39.674685,-121.6824752
"405","CA","6007002300",75532173,2019287,29.163,0.78,39.6722796,-121.5902502
"406","CA","6007002400",1106587622,45223857,427.256,17.461,39.6655389,-121.3519555
"407","CA","6007002500",129193260,13088916,49.882,5.054,39.5823423,-121.5369705
"408","CA","6007002601",20082981,38288,7.754,0.015,39.4867836,-121.4581641
"409","CA","6007002602",18244929,7521121,7.044,2.904,39.5272273,-121.4667585
"410","CA","6007002700",13027060,341514,5.03,0.132,39.5228736,-121.5269312
"411","CA","6007002800",4245047,28959,1.639,0.011,39.5071861,-121.5606959
"412","CA","6007002900",6395475,0,2.469,0,39.5191072,-121.5980004
"413","CA","6007003001",2307906,0,0.891,0,39.4956403,-121.5403556
"414","CA","6007003002",16689823,294750,6.444,0.114,39.4826967,-121.5599592
"415","CA","6007003100",12324356,0,4.758,0,39.4895646,-121.509062
"416","CA","6007003200",39386030,37114,15.207,0.014,39.429744,-121.5309393
"417","CA","6007003300",308476513,1494757,119.103,0.577,39.3923244,-121.5065211
"418","CA","6007003400",39266886,497864,15.161,0.192,39.3453317,-121.6578142
"419","CA","6007003501",29792746,0,11.503,0,39.3792527,-121.7370287
"420","CA","6007003502",122138624,170793,47.158,0.066,39.3257871,-121.7897864
"421","CA","6007003600",330874032,897541,127.751,0.347,39.4540994,-121.7723641
"422","CA","6007003700",106790826,18646084,41.232,7.199,39.5164559,-121.6460664
"423","CA","6009000120",430645345,9398182,166.273,3.629,37.9697155,-120.6727774
"424","CA","6009000121",154701971,1833209,59.731,0.708,38.0706597,-120.5609618
"425","CA","6009000122",162340258,129382,62.68,0.05,38.1257461,-120.4761869
"426","CA","6009000210",245179826,20532434,94.664,7.928,38.1937624,-120.8759284
"427","CA","6009000220",256908630,8532884,99.193,3.295,38.1036271,-120.7696216
"428","CA","6009000300",457009797,394122,176.452,0.152,38.2369819,-120.5876116
"429","CA","6009000400",463880711,840311,179.105,0.324,38.3647246,-120.449
"430","CA","6009000501",63833069,61625,24.646,0.024,38.1924399,-120.3934798
"431","CA","6009000503",46676848,125115,18.022,0.048,38.2341994,-120.3311458
"432","CA","6009000504",360652744,1950398,139.249,0.753,38.4051305,-120.2111512
"433","CA","6011000100",565819932,1560787,218.464,0.603,39.0025535,-122.016575
"434","CA","6011000200",215944598,879693,83.377,0.34,39.1863472,-122.0259049
"435","CA","6011000300",952744514,195376,367.857,0.075,39.1051265,-122.2830028
"436","CA","6011000400",1075605391,7687727,415.294,2.968,39.2881789,-122.4155734
"437","CA","6011000500",170218425,4285286,65.722,1.655,39.3131684,-121.9711945
"438","CA","6013301000",91200746,30719545,35.213,11.861,38.0381229,-121.6299682
"439","CA","6013302005",3569410,0,1.378,0,37.9993161,-121.732928
"440","CA","6013302006",6762064,7714519,2.611,2.979,38.0094136,-121.7058218
"441","CA","6013302007",4327202,0,1.671,0,37.9837113,-121.7056543
"442","CA","6013302008",18764322,528030,7.245,0.204,37.9891087,-121.67021
"443","CA","6013302009",5277022,0,2.037,0,37.9714091,-121.7478636
"444","CA","6013302010",6923415,0,2.673,0,37.9836752,-121.7306322
"445","CA","6013303102",6507019,0,2.512,0,37.9577942,-121.7074867
"446","CA","6013303103",33618863,38528,12.98,0.015,37.9362987,-121.6710171
"447","CA","6013303201",13197797,0,5.096,0,37.9430615,-121.7587664
"448","CA","6013303202",3712229,0,1.433,0,37.9424083,-121.7149105
"449","CA","6013303203",6328983,0,2.444,0,37.947039,-121.7322149
"450","CA","6013303204",2079621,0,0.803,0,37.928967,-121.7089327
"451","CA","6013303205",13503714,0,5.214,0,37.9109125,-121.7016984
"452","CA","6013304001",28947717,100203,11.177,0.039,37.8837206,-121.7493677
"453","CA","6013304002",84939394,11433542,32.795,4.415,37.8583363,-121.6220116
"454","CA","6013304003",7430080,1720631,2.869,0.664,37.9011591,-121.5807088
"455","CA","6013304004",1817821,1445613,0.702,0.558,37.8948595,-121.6106378
"456","CA","6013304005",46114603,2751172,17.805,1.062,37.9347243,-121.595891
"457","CA","6013305000",8106563,1667577,3.13,0.644,38.0158566,-121.8345617
"458","CA","6013306002",7535076,1806211,2.909,0.697,38.0077971,-121.761924
"459","CA","6013306003",1792594,0,0.692,0,38.0053331,-121.7994409
"460","CA","6013306004",1665853,73543,0.643,0.028,38.0085744,-121.7845356
"461","CA","6013307101",2142560,0,0.827,0,37.9866563,-121.8155459
"462","CA","6013307102",1603150,0,0.619,0,38.0004738,-121.8155705
"463","CA","6013307201",1569611,0,0.606,0,38.0024865,-121.8485908
"464","CA","6013307202",703925,0,0.272,0,38.003702,-121.8278006
"465","CA","6013307204",1499997,0,0.579,0,37.9946847,-121.8308707
"466","CA","6013307205",3083964,0,1.191,0,37.9860335,-121.829459
"467","CA","6013308001",3700075,0,1.429,0,37.9918732,-121.7963988
"468","CA","6013308002",3938503,0,1.521,0,37.9886863,-121.7667061
"469","CA","6013309000",9907933,8624530,3.825,3.33,38.0392742,-121.8641513
"470","CA","6013310000",1982990,0,0.766,0,38.0264843,-121.8917858
"471","CA","6013311000",1623108,0,0.627,0,38.0214223,-121.8935623
"472","CA","6013312000",1427722,0,0.551,0,38.0151349,-121.8694524
"473","CA","6013313101",3584046,0,1.384,0,38.0064377,-121.8828432
"474","CA","6013313102",1949098,27064,0.753,0.01,38.0054139,-121.8636983
"475","CA","6013313103",13997829,0,5.405,0,37.9809179,-121.8754389
"476","CA","6013313203",3100708,0,1.197,0,38.0037978,-121.9161635
"477","CA","6013313204",17015777,0,6.57,0,37.988929,-121.9236604
"478","CA","6013313205",1481529,0,0.572,0,38.0162991,-121.9166488
"479","CA","6013313206",1730248,0,0.668,0,38.0139154,-121.8993653
"480","CA","6013314102",4649983,876526,1.795,0.338,38.0314501,-121.9172294
"481","CA","6013314103",5761595,1533539,2.225,0.592,38.0410617,-121.9444377
"482","CA","6013314104",2322932,0,0.897,0,38.0232195,-121.9443244
"483","CA","6013314200",4875274,5049398,1.882,1.95,38.0467304,-121.9812921
"484","CA","6013315000",38659169,8790104,14.926,3.394,38.0369619,-122.0293919
"485","CA","6013316000",1522677,1354774,0.588,0.523,38.0234596,-122.1383116
"486","CA","6013317000",1621418,0,0.626,0,38.0176878,-122.1262123
"487","CA","6013318000",11964431,1895226,4.619,0.732,38.0170765,-122.1602988
"488","CA","6013319000",3133536,0,1.21,0,38.004212,-122.1215519
"489","CA","6013320001",15301646,1625160,5.908,0.627,38.0218058,-122.0963072
"490","CA","6013320003",1245308,0,0.481,0,37.9987256,-122.107431
"491","CA","6013320004",7108004,39729,2.744,0.015,38.0022389,-122.0762604
"492","CA","6013321101",4320373,0,1.668,0,37.988582,-122.10274
"493","CA","6013321102",5318290,0,2.053,0,37.9754143,-122.0929534
"494","CA","6013321103",5197811,0,2.007,0,37.9702673,-122.1124667
"495","CA","6013321200",2309792,0,0.892,0,37.9821155,-122.0713572
"496","CA","6013322000",4392032,0,1.696,0,37.9619963,-122.0766083
"497","CA","6013323000",1914474,0,0.739,0,37.9504075,-122.0727064
"498","CA","6013324001",1622839,0,0.627,0,37.938777,-122.055793
"499","CA","6013324002",2019540,0,0.78,0,37.9514985,-122.0605612
"500","CA","6013325000",2936107,0,1.134,0,37.9354725,-122.0743439
"501","CA","6013326000",2380670,0,0.919,0,37.9374053,-122.0884495
"502","CA","6013327000",8326927,0,3.215,0,37.9849441,-122.0532277
"503","CA","6013328000",1074909,0,0.415,0,37.9756542,-122.0378407
"504","CA","6013329000",2706794,0,1.045,0,37.9947641,-122.0338804
"505","CA","6013330000",2197192,0,0.848,0,37.988697,-122.026049
"506","CA","6013331000",2818869,0,1.088,0,37.9762391,-122.0121793
"507","CA","6013332000",3126979,0,1.207,0,37.9818413,-121.9976901
"508","CA","6013333101",1912680,0,0.738,0,37.9649032,-121.9701248
"509","CA","6013333102",1955676,0,0.755,0,37.9598407,-121.9580852
"510","CA","6013333200",2374348,0,0.917,0,37.9689802,-121.985144
"511","CA","6013334001",1303942,0,0.503,0,37.9631644,-122.0017469
"512","CA","6013334004",2644525,0,1.021,0,37.9600453,-121.9882643
"513","CA","6013334006",1734956,0,0.67,0,37.9518749,-121.9871442
"514","CA","6013334200",6787081,0,2.621,0,37.8735309,-122.0541943
"515","CA","6013335000",1798641,0,0.694,0,37.969108,-122.0203701
"516","CA","6013336101",702455,0,0.271,0,37.9668167,-122.0345123
"517","CA","6013336102",663695,0,0.256,0,37.9659378,-122.0398459
"518","CA","6013336201",1256557,0,0.485,0,37.9604623,-122.0475025
"519","CA","6013336202",687628,0,0.265,0,37.9550367,-122.0446082
"520","CA","6013337100",2768736,0,1.069,0,37.9572072,-122.0148122
"521","CA","6013337200",3196413,0,1.234,0,37.9515249,-122.0267773
"522","CA","6013337300",4373703,0,1.689,0,37.9402165,-122.0080941
"523","CA","6013338101",1138570,0,0.44,0,37.9488777,-122.0425353
"524","CA","6013338102",1552493,0,0.599,0,37.941228,-122.0417166
"525","CA","6013338201",3687156,0,1.424,0,37.9314923,-122.031045
"526","CA","6013338203",1599615,0,0.618,0,37.925633,-122.0540951
"527","CA","6013338204",2626599,15822,1.014,0.006,37.9190883,-122.0467663
"528","CA","6013338301",1964961,0,0.759,0,37.9200316,-122.019661
"529","CA","6013338302",6750239,0,2.606,0,37.9067555,-122.0145836
"530","CA","6013339001",1131126,0,0.437,0,37.8917789,-122.0584238
"531","CA","6013339002",2193877,0,0.847,0,37.9062339,-122.0630465
"532","CA","6013340001",2714497,0,1.048,0,37.9232373,-122.0689528
"533","CA","6013340002",6644782,0,2.566,0,37.9106968,-122.08442
"534","CA","6013341000",4060317,0,1.568,0,37.886268,-122.0839511
"535","CA","6013343001",2611934,0,1.008,0,37.8931142,-122.0459606
"536","CA","6013343002",3411814,15373,1.317,0.006,37.903484,-122.0398813
"537","CA","6013343003",5854556,0,2.26,0,37.886391,-122.0290228
"538","CA","6013345101",2148622,0,0.83,0,37.7319305,-121.9385616
"539","CA","6013345102",1766192,0,0.682,0,37.7449859,-121.9480394
"540","CA","6013345103",3240416,0,1.251,0,37.738748,-121.9283938
"541","CA","6013345105",3695200,0,1.427,0,37.796637,-121.9795673
"542","CA","6013345108",7252745,41682,2.8,0.016,37.771414,-121.9512594
"543","CA","6013345111",2313874,0,0.893,0,37.7570588,-121.9526204
"544","CA","6013345112",8337950,0,3.219,0,37.761433,-121.9274228
"545","CA","6013345113",5377473,0,2.076,0,37.7955674,-121.9417877
"546","CA","6013345114",5688467,0,2.196,0,37.7992797,-121.9650978
"547","CA","6013345115",15973964,0,6.168,0,37.7421482,-121.9756111
"548","CA","6013345116",1274878,0,0.492,0,37.7642579,-121.9742235
"549","CA","6013345202",7313345,0,2.824,0,37.7679943,-121.9820003
"550","CA","6013345203",26054356,0,10.06,0,37.8052387,-122.0225562
"551","CA","6013345204",14882189,5258,5.746,0.002,37.8320573,-122.0429151
"552","CA","6013346101",8710851,0,3.363,0,37.8810119,-122.0069559
"553","CA","6013346102",20268411,0,7.826,0,37.86371,-121.9837208
"554","CA","6013346201",16192238,0,6.252,0,37.8449316,-121.9758177
"555","CA","6013346203",2868287,0,1.107,0,37.8199695,-121.9862119
"556","CA","6013346204",13020053,0,5.027,0,37.8194966,-121.9506215
"557","CA","6013347000",26530813,0,10.244,0,37.932951,-122.120955
"558","CA","6013348000",9839102,0,3.799,0,37.9026577,-122.1319658
"559","CA","6013349000",3532772,0,1.364,0,37.8895825,-122.1040793
"560","CA","6013350000",8579178,431202,3.312,0.166,37.879801,-122.1364828
"561","CA","6013351101",2429605,0,0.938,0,37.8526216,-122.0651474
"562","CA","6013351102",2198465,0,0.849,0,37.8728982,-122.0801282
"563","CA","6013351103",3013886,0,1.164,0,37.8644358,-122.0638053
"564","CA","6013351200",9044398,0,3.492,0,37.8682232,-122.1048198
"565","CA","6013352101",11800712,22901,4.556,0.009,37.8450691,-122.0953355
"566","CA","6013352102",23051764,253082,8.9,0.098,37.8172359,-122.105352
"567","CA","6013352201",6926353,0,2.674,0,37.8529718,-122.1392991
"568","CA","6013352202",13798828,0,5.328,0,37.8296446,-122.1594834
"569","CA","6013353001",13723554,1967,5.299,0.001,37.8534015,-122.1804061
"570","CA","6013353002",5090525,0,1.965,0,37.8795036,-122.1684191
"571","CA","6013354001",13761617,0,5.313,0,37.8838155,-122.2166619
"572","CA","6013354002",14558919,38563,5.621,0.015,37.9015621,-122.1826098
"573","CA","6013355107",81974092,498136,31.65,0.192,37.9316982,-121.857135
"574","CA","6013355108",21848096,0,8.436,0,37.9447509,-121.8014737
"575","CA","6013355109",3037340,0,1.173,0,37.976272,-121.7939151
"576","CA","6013355110",1791527,0,0.692,0,37.967884,-121.7692731
"577","CA","6013355111",2459849,0,0.95,0,37.9781955,-121.7752416
"578","CA","6013355112",253930871,6951305,98.043,2.684,37.8328349,-121.797346
"579","CA","6013355113",5339429,0,2.062,0,37.8065479,-121.9040691
"580","CA","6013355114",7937210,0,3.065,0,37.7873026,-121.9081951
"581","CA","6013355115",2370899,0,0.915,0,37.76316,-121.9127566
"582","CA","6013355116",14825894,0,5.724,0,37.7733205,-121.8811504
"583","CA","6013355117",7870553,0,3.039,0,37.7460385,-121.8968391
"584","CA","6013355200",30426711,785,11.748,0,37.9987014,-121.9764323
"585","CA","6013355301",9023411,0,3.484,0,37.9374062,-121.9699499
"586","CA","6013355302",7517808,0,2.903,0,37.9212391,-121.9942166
"587","CA","6013355304",9814151,0,3.789,0,37.9505922,-121.9288441
"588","CA","6013355306",67328573,5021,25.996,0.002,37.8870577,-121.9236625
"589","CA","6013356001",15784577,0,6.094,0,38.0245023,-122.2274701
"590","CA","6013356002",105924857,5849862,40.898,2.259,37.9540677,-122.1903602
"591","CA","6013357000",11165472,2437810,4.311,0.941,38.0407401,-122.1962349
"592","CA","6013358000",6891160,4054025,2.661,1.565,38.0481856,-122.2538488
"593","CA","6013359102",2059907,736214,0.795,0.284,38.0067648,-122.3074125
"594","CA","6013359103",2544315,115898,0.982,0.045,38.000836,-122.2941567
"595","CA","6013359104",625810,0,0.242,0,38.0095203,-122.2780397
"596","CA","6013359105",1703282,882620,0.658,0.341,38.0173588,-122.2874579
"597","CA","6013359202",9708201,0,3.748,0,37.9831862,-122.2500855
"598","CA","6013359203",3728063,6908,1.439,0.003,38.0084765,-122.2564015
"599","CA","6013359204",3417079,0,1.319,0,37.9995137,-122.265433
"600","CA","6013360101",3929268,0,1.517,0,37.982554,-122.2872176
"601","CA","6013360102",6229694,0,2.405,0,37.9683461,-122.2659021
"602","CA","6013360200",2245681,0,0.867,0,37.9689098,-122.2944086
"603","CA","6013361000",15993336,0,6.175,0,37.9434503,-122.2881717
"604","CA","6013362000",1314227,0,0.507,0,37.9457188,-122.3152721
"605","CA","6013363000",4407103,0,1.702,0,37.9788669,-122.3087037
"606","CA","6013364002",1994831,0,0.77,0,37.9938995,-122.3173415
"607","CA","6013365002",5814103,1371463,2.245,0.53,37.9594613,-122.3844207
"608","CA","6013365003",2651805,25820,1.024,0.01,37.9821375,-122.3264034
"609","CA","6013366001",1016963,0,0.393,0,37.9761388,-122.3459435
"610","CA","6013366002",1034163,0,0.399,0,37.9690064,-122.3509336
"611","CA","6013367100",1724960,32931,0.666,0.013,37.970609,-122.3305065
"612","CA","6013367200",1322797,0,0.511,0,37.9660263,-122.3355558
"613","CA","6013368001",768503,0,0.297,0,37.9542753,-122.3525006
"614","CA","6013368002",658846,0,0.254,0,37.9610592,-122.3520844
"615","CA","6013369001",1620353,0,0.626,0,37.9567743,-122.3365951
"616","CA","6013369002",1509366,0,0.583,0,37.9587226,-122.323664
"617","CA","6013370000",997907,0,0.385,0,37.9398777,-122.3223346
"618","CA","6013371000",1316777,0,0.508,0,37.9403079,-122.3299515
"619","CA","6013372000",1555877,0,0.601,0,37.9485162,-122.3399466
"620","CA","6013373000",827433,0,0.319,0,37.9476192,-122.3538132
"621","CA","6013374000",992095,0,0.383,0,37.9394176,-122.3414882
"622","CA","6013375000",655840,0,0.253,0,37.9402568,-122.3518215
"623","CA","6013376000",1218460,0,0.47,0,37.9410164,-122.3624287
"624","CA","6013377000",1248346,0,0.482,0,37.933779,-122.3630244
"625","CA","6013378000",16941858,10721128,6.541,4.139,37.9448236,-122.4048055
"626","CA","6013379000",1684619,0,0.65,0,37.9283069,-122.3567115
"627","CA","6013380000",6187159,7307200,2.389,2.821,37.8974521,-122.3563815
"628","CA","6013381000",1961894,0,0.757,0,37.9301978,-122.3350735
"629","CA","6013382000",1917465,0,0.74,0,37.9159914,-122.322995
"630","CA","6013383000",1344741,0,0.519,0,37.9090202,-122.3117119
"631","CA","6013384000",1616462,0,0.624,0,37.9340841,-122.3121984
"632","CA","6013385100",2390255,0,0.923,0,37.9242317,-122.2957518
"633","CA","6013385200",638551,0,0.247,0,37.9274762,-122.3087345
"634","CA","6013386000",1032734,0,0.399,0,37.9226742,-122.3155953
"635","CA","6013387000",801387,0,0.309,0,37.9170443,-122.3059217
"636","CA","6013388000",659857,0,0.255,0,37.9089676,-122.3022151
"637","CA","6013389100",676995,0,0.261,0,37.9022402,-122.2980671
"638","CA","6013389200",246589,0,0.095,0,37.9011258,-122.3052915
"639","CA","6013390100",1008421,0,0.389,0,37.9139393,-122.2934782
"640","CA","6013390200",619406,0,0.239,0,37.9045563,-122.2911764
"641","CA","6013391000",1383067,0,0.534,0,37.9071919,-122.2843137
"642","CA","6013392000",1012219,24193,0.391,0.009,37.9094178,-122.2748795
"643","CA","6013392200",11629179,6081475,4.49,2.348,37.9963376,-122.3491827
"644","CA","6013392300",2102148,1274479,0.812,0.492,38.0264084,-122.2744575
"645","CA","6013990000",0,86175275,0,33.272,38.0258765,-122.311671
"646","CA","6015000101",2652933,4497442,1.024,1.736,41.7443155,-124.204051
"647","CA","6015000102",22417260,1195127,8.655,0.461,41.7597759,-124.1632913
"648","CA","6015000104",2030695,0,0.784,0,41.7755135,-124.1930607
"649","CA","6015000105",34598947,45326746,13.359,17.501,41.7563733,-124.230249
"650","CA","6015000201",92027552,24860317,35.532,9.599,41.8536708,-124.1663143
"651","CA","6015000202",2083657688,12922968,804.505,4.99,41.7468282,-123.8637597
"652","CA","6015000203",368732917,35058426,142.369,13.536,41.5754271,-124.0308597
"653","CA","6015990000",0,454881619,0,175.631,41.7510436,-124.2493103
"654","CA","6017030200",9429896,1486408,3.641,0.574,38.9313307,-119.9602893
"655","CA","6017030301",1134174,0,0.438,0,38.9238251,-119.9807563
"656","CA","6017030302",3241412,0,1.252,0,38.9351151,-119.9875001
"657","CA","6017030401",4779638,541288,1.845,0.209,38.9280929,-120.0091813
"658","CA","6017030402",10996506,0,4.246,0,38.8973453,-120.0073154
"659","CA","6017030502",17251475,36532,6.661,0.014,38.8832961,-120.0306547
"660","CA","6017030504",29824948,0,11.515,0,38.9069498,-119.9479562
"661","CA","6017030505",148884104,451002,57.484,0.174,38.8486517,-119.9503432
"662","CA","6017030601",164681146,12435366,63.584,4.801,38.8279567,-121.0265108
